Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job154,1646952000,1646972000,185751541,185731541,0.980596,0.840036,0.926393,0.840796,1.01981,1,1,0,19.4338,0,GNMT,8,1339,185731541
Job155,1696855000,1696875000,167380974,167360974,0.610379,0.853518,0.498036,0.853728,1.63851,1,1,0,18.0758,0,GPT2_SMALL,16,1297,167360974
Job156,1703969000,1703989000,179279543,179259543,0.631549,0.865241,0.50562,0.865785,1.5908,0.8,0,0,17.8867,0,ResNet50,16,1323,178474461
Job157,1739191000,1739191000,8859168,8859168,1,0.818964,1,0.83439,1,0.5,0,0,20.3983,0,GNMT,4,386,8859168
Job158,1739283000,1739303000,16583053,16563053,1.00121,0.843491,1.00121,0.854066,0.998794,1,1,0,18.9646,0,VGG19,4,495,16563053
Job159,1739460000,1739460000,4283798,4283798,1,0.813254,1,0.825848,1,1,1,0,20.9079,0,ResNeXt,4,304,4283798
Job160,1740339000,1740359000,8026386,8006386,1.0025,0.816109,1.0025,0.819947,0.997508,1,1,0,20.4453,0,GPT2_SMALL,4,373,8006386
Job161,1741736000,1741736000,8563600,8563600,1,0.826089,1,0.84234,1,1,1,0,19.8025,0,GNMT,4,379,8563600
Job162,1757788000,1757808000,237227056,237207056,0.997952,0.921907,1.00008,0.922624,1.00205,1,1,0,17.3375,0,GNMT,8,1399,237207056
Job163,1767371000,1767391000,126594670,126574670,1.01253,0.892701,1.01659,0.89352,1.00386,0.666667,0,0,17.5408,0,ResNet50,8,1191,124528955
Job164,1781187000,1781207000,16243264,16223264,1.00123,0.814407,1.00123,0.817701,0.998769,1,1,0,18.6498,0,ResNeXt,4,489,16223264
Job165,1800172000,1800192000,38092791,38072791,1.00053,0.823792,1.00053,0.826803,0.999475,1,1,0,18.7798,0,VGG19,1,803,38072791
Job166,1802007000,1802027000,173572985,173552985,0.998888,0.945692,1.00012,0.946362,1.00111,1,1,0,17.2429,0,ResNet50,8,1313,173552985
Job167,1872608000,1872608000,144955797,144955797,0.989572,0.966024,1,0.967721,1.01056,1,1,0,17.9286,0,VGG19,8,1244,144955797
Job168,1872762000,1872782000,147461880,147441880,0.988007,0.963103,0.993944,0.964761,1.01216,1,1,0,18.1123,0,VGG19,8,1251,147441880
Job169,1880332000,1880352000,70036962,70016962,1.00029,0.996829,1.00029,0.997482,0.999714,1,1,0,17.6144,0,GPT2_SMALL,4,1032,70016962
Job170,1900364000,1900364000,8609689,8609689,1,1,1,1.00643,1,1,1,0,20.0011,0,ResNet50,1,380,8609689
Job171,1901095000,1901095000,10406098,10406098,1,1,1,1.00696,1,1,1,0,19.9688,0,BERTLARGE,1,397,10406098
Job172,1901098000,1901098000,5624803,5624803,1,1,1,1.03687,1,1,1,0,20.3927,0,GNMT,1,334,5624803
Job173,1902175000,1902175000,167823990,167823990,0.892352,0.848403,0.775374,0.848606,1.11463,0.666667,0,0,23.0911,0,GPT2_SMALL,8,1303,168732118
Job174,1903437000,1903437000,41386590,41386590,1,1,1,1.00122,1,1,1,0,18.1142,0,ResNeXt,1,831,41386590
Job175,1952649000,1952649000,26996993,26996993,1,1,1,1.00746,1,1,1,0,16.1581,0,GNMT,1,659,26996993
Job176,1972042000,1972042000,9284474,9284474,1,1,1,1.00496,1,1,1,0,16.4596,0,GPT2_SMALL,1,388,9284474
Job177,1978917000,1978917000,166082440,166082440,0.80846,0.742505,0.647369,0.74288,1.23708,1,1,0,27.8115,0,ResNeXt,8,1292,166082440
Job178,1984268000,1984268000,194014890,194014890,0.836026,0.762248,0.673759,0.762586,1.19625,1,1,0,26.7209,0,ResNeXt,8,1353,194014890
Job179,1986257000,2178282890,1706424747,484967492,1.86701,2.61289,1.16534,2.61319,0.549194,0.877108,0.573195,12,27.8644,0,BERTLARGE,16,1533,473014029
Job180,1986678000,1986678000,156300134,156300134,0.844965,0.77651,0.670334,0.777283,1.25571,0.4,0,0,28.4976,0,GNMT,8,1250,147350042
Job181,2005525000,2005525000,47525788,47525788,1,0.725525,1,0.727747,1,1,1,0,32.0464,0,GNMT,2,878,47525788
Job182,2005923000,2005923000,50299926,50299926,1,0.717662,1,0.718277,1,1,1,0,32.3438,0,ResNeXt,2,903,50299926
