Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job91,21482000,21590098,1305328,1197230,0.692711,0.660141,0.440693,0.693458,1.54876,0.4,0,1,1,8,13.5276,0,1,1.09029,0,54,54,0,0,VGG19,8,4,7,1154680,0.136
Job92,21760000,21775794,2285284,2269490,1.00711,0.544756,1.00711,0.553329,0.993089,1,1,1,1,1,14.5657,0,1,1.00696,0,0,0,0,0,ResNet50,1,128,40,2269160,1
Job93,21969000,22022855,1234480,1180625,1.04564,0.538622,1.04564,0.546975,0.956374,1,1,1,1,1,14.5674,0,1,1.04562,0,0,0,0,0,BERTLARGE,1,128,9,1180600,1
Job94,22014000,22198656,1215646,1030990,0.336856,0.639972,0.220772,0.653739,3.24264,0.571429,0,1,1,16,14.6408,0,1,1.17911,0,19,19,0,0,GPT2_SMALL,16,16,2,973408,0.072
Job95,22611000,22685689,5835544,5467336,1.18147,0.957827,1.22017,0.963361,0.859312,0.565509,0.131017,4,1.42075,3.55155,7.39496,1,4,1.06735,0,10,10,0,0,BERTLARGE,4,32,82,4782584,0.264
Job96,22863000,22949619,1083235,996616,0.905425,0.562646,0.691486,0.573064,1.11126,1,1,1,1,4,15.928,0,1,1.08691,0,0,0,0,0,BERTLARGE,4,32,3,996536,0.264
Job97,22889000,22949619,947963,887344,0.882233,0.561262,0.683339,0.585529,1.16213,0.5,0,1,1,4,16.2807,0,1,1.06832,0,34,34,0,0,VGG19,4,8,1,879088,0.258
Job98,22897000,23175406,1333474,1055068,1.08996,0.684036,0.858317,0.696178,0.919256,0.5,0,1,1,4,14.8435,0,1,1.26387,0,5,5,0,0,GPT2_SMALL,4,64,4,1057744,0.26
Job99,22952000,23013115,2329392,2268277,1.02762,0.673606,1.02762,0.688539,0.973764,1,1,1,1,1,10.9211,0,1,1.02694,0,0,0,0,0,ResNeXt,1,32,36,2266776,1
Job100,22971000,23203480,1413266,1180786,0.716089,0.763869,0.500021,0.796142,1.48538,0.544245,0.0884902,2,1.61943,7.38057,13.9632,0,2,1.19689,0,129,129,0,0,ResNeXt,8,4,5,1060236,0.13
