max schd: 0.009656, max dp: 0.001587, max job: 52
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job87,854203000,854212387,1731349,1721962,0.212758,0.15361,0.212758,0.155402,5.0834,0.4,0,1,1,8,23,0,1,1.00545,0,0,0,0,0,GNMT,8,8,119,1696712,0.142
Job88,866371000,866385942,565576775,565222365,0.505266,0.739787,0.483899,0.739913,1.1531,0.996517,0.995357,3,15.9443,1.01393,42.7762,1,3,1.00063,0,1,1,0,0,VGG19,16,2,277,61600788,0.075
Job89,866392000,866401000,605073444,605064444,0.700381,1.03276,0.672351,1.03283,1.33181,0.968908,0.937815,11,14.9722,1.16273,42.9548,0,11,1.00001,0,2,2,0,0,GPT2_SMALL,16,16,256,47177104,0.072
Job90,866401000,866732554,1355140,1023586,0.294068,0.201542,0.293904,0.205515,4.18002,0.881769,0.763537,2,1.23646,7.05415,28.2582,0,2,1.32391,0,1,1,0,0,GNMT,8,8,50,843552,0.142
Job91,866414000,866414000,646814983,646568788,0.540949,0.804162,0.520497,0.804213,1.21295,0.997351,0.995482,6,15.736,1.05346,43.0955,1,6,1.00038,0,2,2,0,0,BERTLARGE,16,8,280,64928568,0.083
Job92,866436000,866436000,632601849,632440106,0.538791,0.798666,0.517997,0.798718,1.21786,0.994132,0.992176,4,15.6232,1.05884,43.08,1,4,1.00026,0,1,1,0,0,BERTLARGE,16,8,278,63832104,0.083
Job93,866460000,866460000,667749157,667581483,0.727615,1.08693,0.700951,1.08714,1.26328,0.969067,0.946203,6,15.4991,1.09606,43.0816,0,6,1.00025,0,11,11,0,0,ResNet50,16,8,261,49866352,0.066
Job94,866761000,866917316,867208,710892,0.262706,0.181034,0.262627,0.1845,4.7249,0.591253,0,2,1.18099,7.27603,28.5268,0,2,1.21989,0,14,14,0,0,ResNet50,8,16,38,596688,0.13
Job95,867360000,867628208,18112009,17843801,0.370241,0.250398,0.369953,0.250543,2.56017,0.88837,0.711781,4,3.28638,3.34152,28.0184,0,4,1.01503,0,2,2,0,0,BERTLARGE,8,16,187,7898256,0.142
Job96,869528000,869551871,10173286,10149415,0.330095,0.224297,0.329994,0.224669,3.10362,0.357953,0.0369302,3,2.07386,3.92614,28.5338,0,3,1.00235,0,3,3,0,0,ResNeXt,8,4,155,4925100,0.13
Job97,872362000,872364704,372008,369304,0.354043,0.128889,0.354043,0.131859,3.1988,0.333333,0,1,1,4,29,0,1,1.00732,0,0,0,0,0,ResNet50,4,32,23,370920,0.255
Job98,874643000,874662376,700698116,700610814,0.717314,1.08567,0.693606,1.08574,1.29748,0.989603,0.98403,7,15.2475,1.11576,43.2993,0,7,1.00012,0,4,4,0,0,GPT2_SMALL,16,16,266,52533088,0.072
Job99,894766000,894906292,1263298,1123006,0.216254,0.149512,0.21619,0.151848,5.19559,0.4,0,1,1,8,26.309,0,1,1.12493,0,5,5,0,0,GNMT,8,8,82,1107256,0.142
Job100,895639000,895727388,291409477,291321089,0.761666,0.539562,0.723794,0.539652,1.21692,0.93513,0.87026,5,7.48104,1.12974,40.8201,0,5,1.0003,0,4,4,0,0,ResNet50,8,16,254,44464176,0.13
Job101,922907000,923018418,1608021,1496603,0.177722,0.123214,0.177722,0.123612,5.58427,0.4,0,1,1,8,27,0,1,1.07445,0,0,0,0,0,BERTLARGE,8,16,113,1542992,0.142
Job102,929244000,929270962,1150924683,1147303501,0.762688,0.650521,0.754181,0.650535,1.23361,0.997022,0.994045,6,7.85378,1.04549,43.0925,3,6,1.00316,0,1,1,0,0,GPT2_SMALL,8,32,312,159395768,0.139
Job103,934655000,934670706,1367992220,1347072620,0.811829,0.705046,0.801279,0.705073,1.19616,1,1,8,7.7781,1.05548,41.9776,6,8,1.01553,0,0,0,0,0,ResNeXt,8,4,340,183085440,0.13
Job104,935524000,935558079,1983231281,1440050920,0.941169,0.845292,0.928576,0.845339,0.822593,0.994559,0.989118,13,7.95647,1.01088,40.8915,11,13,1.3772,0,1,1,0,0,GNMT,8,8,402,235152312,0.142
Job105,949204000,949567780,1660168,1296388,0.200549,0.14606,0.199892,0.14775,5.54295,0.5,0,1,1,8,32.0492,0,1,1.28061,0,0,0,0,0,GNMT,8,8,96,1277888,0.142
Job106,949260000,949342171,2530771,2448600,0.219654,0.161172,0.218816,0.162517,4.88472,0.343737,0,2,1.62505,5.4998,33.1749,0,2,1.03356,0,4,4,0,0,GNMT,8,8,118,1681200,0.142
Job107,950402000,950872671,1035237165,1034443671,0.700798,0.593673,0.69531,0.593688,1.20287,1,1,2,8,1,43.6786,1,2,1.00077,0,0,0,0,0,BERTLARGE,8,16,305,153430608,0.142
Job108,950424000,950872671,1122862658,1118047410,0.742079,0.636163,0.736063,0.636195,1.23969,0.997271,0.995791,7,7.87783,1.04119,43.3999,3,7,1.00431,1,2,2,0,0,ResNet50,8,16,311,158254608,0.13
Job109,950518000,951790771,3349666513,2262625166,1.28778,1.16904,1.26807,1.16907,0.753358,0.998943,0.997886,17,7.95729,1.01385,40.2178,14,17,1.48043,0,5,5,0,0,ResNeXt,8,4,426,295630584,0.13
Job110,950579000,951790771,2393789597,1751739269,1.10944,1.00768,1.0949,1.00769,0.848563,0.999081,0.998161,15,7.80087,1.05254,40.1877,9,15,1.36652,0,1,1,0,0,GPT2_SMALL,8,32,409,244844792,0.139
