rc_file name: a/s-alpha-zero-fixedgbs-pknob-1.00/jr_s-alpha-zero_phase.json
max schd: 0.007335, max dp: 0.00052, max job: 23
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job91,21482000,21492685,1942909,1932224,0.732395,0.752525,0.517668,0.781272,1.28272,0.483498,0,3,1.82606,4.69577,15.7136,0,3,1.00553,0,41,41,0,0,VGG19,8,4,13,1259020,0.136
Job92,21760000,21761438,2270928,2269490,1.00078,0.464856,1.00078,0.471125,0.999367,1,1,1,1,1,15.8489,0,1,1.00063,0,0,0,0,0,ResNet50,1,128,40,2269160,1
Job93,21969000,22011699,1223324,1180625,1.03619,0.476489,1.03619,0.483074,0.965096,1,1,1,1,1,15.7965,0,1,1.03617,0,0,0,0,0,BERTLARGE,1,128,9,1180600,1
Job94,22014000,22085700,2153351,2081651,0.498064,1.01162,0.361609,1.031,2.1114,0.5,0,4,2.43867,7.68091,15.7066,0,4,1.03444,0,10,10,0,0,GPT2_SMALL,16,16,2,981472,0.072
Job95,22611000,22618510,5950427,5867589,1.18151,0.882617,1.24616,0.887223,0.840128,0.613132,0.226265,3,1.72445,3.22989,8.05737,0,3,1.01412,0,1,1,0,0,BERTLARGE,4,32,82,4775000,0.264
Job96,22863000,22904380,1127827,1086447,0.84982,0.491691,0.668686,0.49931,1.20622,1,1,2,1.1394,3.72121,17.2045,0,2,1.03809,0,0,0,0,0,BERTLARGE,4,32,3,995000,0.264
Job97,22889000,22904380,1074582,1031356,0.918831,0.542326,0.730548,0.562187,1.24884,0.48074,0,3,1.08502,3.82997,17.3149,0,3,1.04191,0,13,13,0,0,VGG19,4,8,1,879088,0.258
Job98,22897000,22897000,1173408,1173408,0.84681,0.485115,0.664065,0.492031,1.20467,0.5,0,2,1.17246,3.65509,16.9028,0,2,1,0,2,2,0,0,GPT2_SMALL,4,64,4,1059280,0.26
Job99,22952000,22958466,2274743,2268277,1.00351,0.563233,1.00351,0.57389,0.997157,1,1,1,1,1,12.2885,0,1,1.00285,0,0,0,0,0,ResNeXt,1,32,36,2266776,1
Job100,22971000,22983835,1671389,1658554,0.810185,0.767313,0.557104,0.794675,1.42231,0.470034,0,5,1.58151,5.9995,14.0612,0,5,1.00774,0,62,62,0,0,ResNeXt,8,4,5,1115144,0.13

Makespan,32843,avgJCT,3797.82,FairnessT,3.60481,avg_gpu_load,49.1097,cold_per_job,3.09,avg_wave,1.27027,avg_effi_gpu_load,0,avg_fair_gpu_load,0,avg_gpu_usg,2.68,mean_n_avg,15.7778,avg_shuffle,3.09,maxFairT,1.79543,minFairT,0.498064,dfairT,0.0882521,dfairSq,0.167598,FairnessN,4.1846,maxFairN,1.94524,minFairN,0.464856,dfairN,0.266486,dfairNSq,0.309994
Fairness
Mm,1/n,1/n-Down,GPU_load,GPU_share
0.99549,0.785198,0.875172,0.800673,1.0511
Fairness CV
0.168297,0.284653,0.249043,0.284103
Locality
dist,bit,con
0.84376,0.70702,1.01235
