Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job125,1522976000,1522996000,22204088,22184088,1.0009,0.596148,1.0009,0.599366,0.999099,1,1,0,29.1099,0,GNMT,4,580,22184088
Job126,1525863000,1525863000,3613648,3613648,1,0.586352,1,0.606019,1,1,1,0,30.8845,0,GNMT,4,288,3613648
Job127,1527111000,1527131000,6917376,6897376,1.0029,0.584674,1.0029,0.594728,0.997109,1,1,0,30.561,0,GNMT,4,354,6897376
Job128,1528646000,1528646000,1796279,1796279,1,0.582706,1,0.604269,1,1,1,0,31.4624,0,ResNet50,4,237,1796279
Job129,1550860000,1550880000,1298454438,651424251,1.36449,1.19369,1.17756,1.19383,0.735166,0.998823,0.996469,13,30.5645,0,ResNet50,8,1561,649433420
Job130,1568450000,1568470000,51323489,51303489,1.00039,0.564731,1.00039,0.566248,0.99961,1,1,0,33.4013,0,VGG19,4,908,51303489
Job131,1569221000,1569221000,52056646,52056646,1.00422,0.564896,1.00422,0.565178,1,0.5,0,0,33.5135,0,GPT2_SMALL,4,914,51838114
Job132,1569902000,1569922000,36427080,36407080,1.00055,0.568636,1.00055,0.570416,0.999451,1,1,0,32.9736,0,GNMT,4,786,36407080
Job133,1571951000,1571951000,48668280,48668280,1,0.560659,1,0.561954,1,1,1,0,33.7893,0,GNMT,4,891,48668280
Job134,1572043000,1572063000,48918840,48898840,1.00041,0.560044,1.00041,0.560339,0.999591,1,1,0,33.7956,0,GPT2_SMALL,4,894,48898840
Job135,1577787000,1577807000,1174923145,532816038,1.52892,1.32756,1.32883,1.32773,0.65525,1,1,7,29.9249,0,ResNeXt,8,1546,531882420
Job136,1577867000,1577867000,42983669,42983669,1,0.556156,1,0.556735,1,1,1,0,34.1746,0,ResNeXt,4,847,42983669
Job137,1587251000,1587271000,103946808,103926808,1.00019,0.539922,1.00019,0.540048,0.999808,1,1,0,35.2918,0,GPT2_SMALL,2,1118,103926808
Job138,1606856000,1606876000,37673083,37653083,0.969775,0.538457,0.98591,0.539005,1.03123,1,1,0,36.5349,0,BERTLARGE,4,802,37653083
Job139,1608801000,1608801000,43997656,43997656,0.968449,0.530884,0.970505,0.532168,1.03273,1,1,0,37.0991,0,GNMT,4,855,43997656
Job140,1614175000,1614195000,46229544,46209544,0.969849,0.525364,0.963082,0.526561,1.03123,1,1,0,37.4022,0,GNMT,4,868,46209544
Job141,1628101000,1628121000,28185280,28165280,0.950661,0.509328,0.912056,0.511176,1.05228,1,1,0,39.5243,0,GNMT,4,683,28165280
Job142,1628122000,1628122000,42473888,42473888,0.96667,0.511895,0.938751,0.512575,1.03457,1,1,0,38.3549,0,ResNet50,4,840,42473888
